icao_code,name,type,iso_country,iso_region,municipality,latitude_deg,longitude_deg
LFPX,Chavenay-Villepreux Airfield,small_airport,FR,FR-IDF,"Chavenay, Yvelines",48.842323,1.9805
LFQG,Nevers-Fourchambault Airport,medium_airport,FR,FR-BFC,"Marzy, Nièvre",47.002913,3.113114
LFQM,Besançon La Vèze Airfield,small_airport,FR,FR-BFC,Besançon,47.206615,6.083168
LFQQ,Lille Airport,large_airport,FR,FR-HDF,Lesquin,50.566564,3.102429
LFQT,Merville-Calonne Airport,medium_airport,FR,FR-HDF,"Merville, Nord",50.618401,2.64224
LFQV,Charleville-Mézières Ardennes-Etienne Riché Airfield,medium_airport,FR,FR-GES,Charleville-Mézières,49.783901,4.64708
LFRB,Brest Bretagne airport,large_airport,FR,FR-BRE,Brest,48.447899,-4.41854
LFRC,Cherbourg Manche airport,medium_airport,FR,FR-NOR,Cherbourg,49.650101,-1.47028
LFRD,Dinard Pleurtuit Saint-Malo airport,medium_airport,FR,FR-BRE,Dinard,48.5877,-2.07996
LFRE,La Baule-Escoublac Airport,medium_airport,FR,FR-PDL,La Baule-Escoublac,47.289398,-2.34639
LFRF,Granville Airport,medium_airport,FR,FR-NOR,"Bréville-sur-Mer, Manche",48.883099,-1.56417
LFRG,Deauville Normandie airport,medium_airport,FR,FR-NOR,Deauville,49.365237,0.154481
LFRH,Lorient South Brittany (Bretagne Sud) Airport,medium_airport,FR,FR-BRE,Lorient/Lann/Bihoué,47.760601,-3.44
LFRI,La Roche-sur-Yon Les Ajoncs Airport,medium_airport,FR,FR-PDL,La Roche-sur-Yon,46.7019,-1.37863
LFRJ,Landivisiau Air Base,medium_airport,FR,FR-BRE,Landivisiau,48.5303,-4.15164
LFRK,Caen Carpiquet airport,medium_airport,FR,FR-NOR,Caen,49.17678,-0.454883
LFRM,Le Mans-Arnage Airport,medium_airport,FR,FR-PDL,"Le Mans, Sarthe",47.948604,0.201702
LFRN,Rennes-Saint-Jacques Airport,medium_airport,FR,FR-BRE,"Saint-Jacques-de-la-Lande, Ille-et-Vilaine",48.0695,-1.73479
LFRO,Lannion Airport,medium_airport,FR,FR-BRE,Lannion,48.754398,-3.47166
LFRQ,Quimper-Cornouaille Airport,medium_airport,FR,FR-BRE,Quimper/Pluguffan,47.973031,-4.169655
LFRS,Nantes Atlantique Airport,medium_airport,FR,FR-PDL,Nantes,47.153198,-1.61073
LFRT,Saint-Brieuc-Armor Airport,medium_airport,FR,FR-BRE,"Trémuson, Côtes-d'Armor",48.538628,-2.853518
LFRU,Morlaix-Ploujean Airport,medium_airport,FR,FR-BRE,Morlaix/Ploujean,48.6031990051,-3.81577992439
LFRV,Vannes-Meucon Airport,medium_airport,FR,FR-BRE,Vannes/Meucon,47.723301,-2.71856
LFRZ,Saint-Nazaire-Montoir Airport,medium_airport,FR,FR-PDL,Saint-Nazaire/Montoir,47.31142,-2.152634
LFSB,EuroAirport Basel–Mulhouse–Freiburg,large_airport,FR,FR-GES,Bâle / Mulhouse,47.60068,7.521117
LFSD,Dijon Longvic airport,medium_airport,FR,FR-BFC,Dijon,47.268902,5.09
LFSG,Épinal Mirecourt Airport,medium_airport,FR,FR-GES,Épinal,48.325001,6.06998
LFSL,Brive Souillac airport,medium_airport,FR,FR-NAQ,Brive,45.039722,1.485556
LFSN,Nancy-Essey Airport,medium_airport,FR,FR-GES,"Tomblaine, Meurthe-et-Moselle",48.692101,6.23046
LFST,Strasbourg Airport,large_airport,FR,FR-GES,Strasbourg,48.5383,7.62823
LFTH,Toulon-Hyères Airport,medium_airport,FR,FR-PAC,"Hyères, Var",43.097301,6.14603
LFTW,Nîmes-Arles-Camargue Airport,medium_airport,FR,FR-OCC,Nîmes/Garons,43.757401,4.41635
LFTZ,La Môle Airport,small_airport,FR,FR-PAC,Saint-Tropez,43.205399,6.482
LGAD,Andravida Air Base,medium_airport,GR,GR-G,Andravida,37.9207,21.292601
LGAL,Alexandroupoli Democritus Airport,medium_airport,GR,GR-A,Alexandroupolis,40.8559,25.956301
LGAV,Athens Eleftherios Venizelos International Airport,large_airport,GR,GR-I,Spata-Artemida,37.936401,23.9445
LGBL,Nea Anchialos National Airport,medium_airport,GR,GR-E,Nea Anchialos,39.219601,22.7943
LGEL,Elefsis Air Base,medium_airport,GR,GR-I,Elefsina,38.063801,23.556
LGHI,Chios Island National Airport,medium_airport,GR,GR-K,Chios Island,38.34320068359375,26.140600204467773
LGIK,Ikaria Airport,small_airport,GR,GR-K,Ikaria Island,37.6827011108,26.3470993042
LGIO,Ioannina King Pyrrhus National Airport,medium_airport,GR,GR-D,Ioannina,39.6964,20.8225
LGIR,Heraklion International Nikos Kazantzakis Airport,large_airport,GR,GR-M,Heraklion,35.339699,25.1803
LGKA,Kastoria National Airport Aristotle,small_airport,GR,GR-C,Argos Orestiko,40.446301,21.2822
LGKC,Kithira Airport,small_airport,GR,GR-I,Kithira Island,36.273978,23.016719
LGKF,Kefallinia Airport,medium_airport,GR,GR-F,Kefallinia Island,38.12009811401367,20.500499725341797
LGKJ,Kastelorizo Airport,small_airport,GR,GR-L,Kastelorizo Island,36.141701,29.576401
LGKL,Kalamata Airport,medium_airport,GR,GR-J,Kalamata,37.06829833984375,22.02549934387207
LGKM,Kavala Amygdaleon Lydia Airfield,small_airport,GR,GR-A,Amygdaleonas,40.972801,24.3414
LGKO,"Kos International Airport ""Ippokratis""",large_airport,GR,GR-L,Kos Island,36.794523,27.09115
LGKP,Karpathos Airport,medium_airport,GR,GR-L,Karpathos Island,35.421398,27.146
LGKR,Corfu Ioannis Kapodistrias International Airport,large_airport,GR,GR-F,Kerkyra (Corfu),39.60145,19.912179
LGKS,Kasos Airport,small_airport,GR,GR-L,Kasos Island,35.4213981628,26.9099998474
LGKV,Kavala Alexander the Great International Airport,large_airport,GR,GR-A,Kavala,40.9133,24.6192
LGKY,Kalymnos Airport,small_airport,GR,GR-L,Kalymnos Island,36.9632987976,26.9405994415
LGKZ,Kozani National Airport Filippos,medium_airport,GR,GR-C,Kozani,40.286098,21.840799
LGLE,Leros Airport,small_airport,GR,GR-L,Leros Island,37.184898,26.800301
LGLM,Limnos Airport,small_airport,GR,GR-K,Limnos Island,39.917098999,25.236299514799995
LGLR,Larissa Air Base,small_airport,GR,GR-E,Larissa,39.650253,22.4655
LGMG,Megara Air Base,small_airport,GR,GR-I,Megara,37.981098,23.3654
LGMK,Mykonos Island National Airport,medium_airport,GR,GR-L,Mykonos,37.435101,25.348101
LGML,Milos Airport,small_airport,GR,GR-L,Milos Island,36.696899,24.4769
LGMT,Mytilene International Airport,medium_airport,GR,GR-K,Mytilene,39.057406,26.598629
LGNX,Naxos Island National Airport,small_airport,GR,GR-L,Naxos,37.0811,25.368099
LGPA,Paros National Airport,small_airport,GR,GR-L,Paros,37.020495,25.113195
LGPL,Astypalaia Airport,small_airport,GR,GR-L,Astypalaia Island,36.5798988342,26.3757991791
LGPZ,Aktion National Airport,medium_airport,GR,GR-D,Preveza,38.925499,20.765301
LGRD,Maritsa Air Base,small_airport,GR,GR-L,Rhodes Island,36.383099,28.1089
LGRP,"Rhodes International Airport ""Diagoras""",large_airport,GR,GR-L,Rhodes,36.405399,28.086201
LGRX,Patras Araxos Agamemnon Airport,medium_airport,GR,GR-G,Patras,38.1511,21.4256
LGSA,Chania International Airport,large_airport,GR,GR-M,Souda,35.531207,24.150673
LGSD,Sedes Air Base,small_airport,GR,GR-B,Sedes,40.5331,23.025299
LGSK,Skiathos Island National Airport,medium_airport,GR,GR-E,Skiathos,39.177101,23.5037
LGSM,Samos Airport,medium_airport,GR,GR-K,Samos Island,37.689999,26.911699
LGSO,Syros Airport,small_airport,GR,GR-L,Syros Island,37.4227981567,24.9508991241
LGSR,Santorini International Airport,large_airport,GR,GR-L,Santorini Island,36.400045,25.478638
LGST,Sitia Airport,medium_airport,GR,GR-M,Crete Island,35.21609878540039,26.101299285888672
LGSY,Skiros Airport,small_airport,GR,GR-H,Skiros Island,38.9676017761,24.4871997833
LGTG,Tanagra Air Base,medium_airport,GR,GR-H,Tanagra,38.339802,23.565001
LGTS,Thessaloniki Macedonia International Airport,large_airport,GR,GR-B,Thessaloniki,40.51928,22.970009
LGZA,Zakynthos International Airport Dionysios Solomos,medium_airport,GR,GR-F,Zakynthos,37.7509,20.8843
LHBP,Budapest Liszt Ferenc International Airport,large_airport,HU,HU-BU,Budapest,47.43018,19.262393
LHDC,Debrecen International Airport,large_airport,HU,HU-HB,Debrecen,47.489469,21.616278
LHGD,Gödöllő Airfield,small_airport,HU,HU-PE,Gödöllő,47.571662,19.336796
LHGR,Gyúró Airfield,small_airport,HU,HU-FE,Gyúró,47.391333,18.756989
LHGY,Gyöngyös Pipishegy Airfield,small_airport,HU,HU-HE,Gyöngyös,47.814279,19.976792
LHHH,Hármashatárhegy Glider Field,small_airport,HU,HU-BU,Budapest,47.551503,18.976386
LHHO,Hajdúszoboszló Airfield,small_airport,HU,HU-HB,Hajdúszoboszló,47.459717,21.390904
LHJK,Jakabszállás Airfield,small_airport,HU,HU-BK,Jakabszállás,46.747855,19.604754
LHKD,Kecskéd Airfield,small_airport,HU,HU-KE,Kecskéd,47.517121,18.325024
LHKE,Kecskemét Air Base,medium_airport,HU,HU-BK,Kecskemét,46.9175,19.749201
LHPP,Pécs-Pogány International Airport,large_airport,HU,HU-BA,Pécs,45.988891,18.242044
LHPR,Győr-Pér Airport,medium_airport,HU,HU-GS,Győr,47.628436,17.804718
LHSM,Hévíz–Balaton Airport,medium_airport,HU,HU-ZA,Sármellék,46.686391,17.159084
LHZA,Zalaegerszeg Andráshida Airfield,small_airport,HU,HU-ZA,Zalaegerszeg,46.884701,16.7889
LHZK,Zalakaros Airfield,small_airport,HU,HU-ZA,Zalakaros,46.5539,17.15118
LIAA,"Aviosuperficie ""Alvaro Leonardi""",small_airport,IT,IT-55,Terni,42.573333,12.584444
LIAF,Foligno Airfield,small_airport,IT,IT-55,Foligno (PG),42.9328,12.71237
LIAL,Sant'Illuminato Airfield,small_airport,IT,IT-55,Città di Castello (PG),43.354901,12.21807
LIAP,L'Aquila–Preturo Airport,small_airport,IT,IT-65,L'Aquila,42.379902,13.3092
LIAQ,Aquino Airfield,small_airport,IT,IT-62,Aquino,41.491983,13.719342
LIAR,Furbara Air Base,small_airport,IT,IT-62,Fubara,41.994141,12.013544
LIAT,Valdera Airfield,small_airport,IT,IT-52,Capannoli (PI),43.592164,10.696294
LIAU,Capua Airport,small_airport,IT,IT-72,Capua,41.116001,14.178
LIBA,Amendola Air Base,medium_airport,IT,IT-75,San Giovanni Rotondo (FG),41.538443,15.717181
LIBC,Crotone Sant'Anna Pythagoras Airport,medium_airport,IT,IT-78,Isola di Capo Rizzuto (KR),38.9972,17.0802
LIBD,Bari Karol Wojtyła International Airport,large_airport,IT,IT-75,Bari,41.138901,16.760599
LIBF,Foggia Gino Lisa Airport,medium_airport,IT,IT-75,Foggia (FG),41.433596,15.534566
LIBG,Taranto-Grottaglie Marcello Arlotta Airport,medium_airport,IT,IT-75,Grottaglie,40.517502,17.4032
LIBN,Lecce Galatina Air Base / Galatina Fortunato Cesari Airport,medium_airport,IT,IT-75,Galatina (LE),40.239201,18.133301
LIBP,Abruzzo Airport,large_airport,IT,IT-65,Pescara,42.431079,14.182981
LIBR,Brindisi Airport,large_airport,IT,IT-75,Brindisi,40.6576,17.947001
LIBV,Gioia del Colle Antonio Ramirez Air Base,medium_airport,IT,IT-75,Gioia del Colle (BA),40.767799,16.9333
LICA,Lamezia Terme Sant'Eufemia International Airport,large_airport,IT,IT-78,Lamezia Terme (CZ),38.906214,16.246007
LICB,Comiso Airport,medium_airport,IT,IT-82,Comiso,36.99583,14.60889
LICC,Catania-Fontanarossa Airport,large_airport,IT,IT-82,Catania,37.466801,15.0664
LICD,Lampedusa Airport,medium_airport,IT,IT-82,Lampedusa,35.497898,12.6181
LICG,Pantelleria Airport,medium_airport,IT,IT-82,Pantelleria (TP),36.816502,11.9689
LICJ,Falcone–Borsellino Airport,large_airport,IT,IT-82,Palermo,38.175999,13.091
LICP,Palermo-Boccadifalco Airport,medium_airport,IT,IT-82,Palermo,38.115919,13.31337
LICR,Reggio Calabria Airport,medium_airport,IT,IT-78,Reggio Calabria,38.071201,15.6516
LICT,Vincenzo Florio Airport Trapani-Birgi,medium_airport,IT,IT-82,Trapani (TP),37.9114,12.488
LICZ,Sigonella Navy Air Base,medium_airport,IT,IT-82,Sigonella (CT),37.401699,14.9224
LIDA,Asiago Romeo Sartori Airfield,small_airport,IT,IT-34,Asiago (VI),45.886155,11.515861
LIDB,Belluno Arturo dell'Oro Airport,small_airport,IT,IT-34,Belluno (BL),46.166549,12.250389
LIDC,Cà Negra Private Airstrip,small_airport,IT,IT-34,Loreo (RO),45.08608,12.161455
LIDE,Reggio Emilia Airport,small_airport,IT,IT-45,Reggio Emilia (RE),44.698039,10.664885
LIDF,Fano Airfield,small_airport,IT,IT-57,Fano (PU),43.824032,13.02588
LIDG,Lugo Francesco Baracca Airfield,small_airport,IT,IT-45,Lugo,44.397476,11.854777
LIDH,Thiene Arturo Ferrarin Airfield,small_airport,IT,IT-34,Thiene (VI),45.67783,11.496306
LIDL,Legnago Airfield,small_airport,IT,IT-34,Vangadizza (VR),45.130116,11.293218
LIDP,Pavullo Airfield,small_airport,IT,IT-45,Pavullo (MO),44.322222,10.831667
LIDR,Ravenna Airport,small_airport,IT,IT-45,Ravenna (RA),44.364291,12.224996
LIDT,Trento-Mattarello Airport,medium_airport,IT,IT-32,Trento (TN),46.023333,11.125
LIDU,Carpi-Budrione Airfield,small_airport,IT,IT-45,Carpi (MO),44.833231,10.871186
LIDV,Prati Vecchi d'Aguscello Airfield,small_airport,IT,IT-45,Ferrara (FE),44.790884,11.671901
LIDW,Luciano Narder Airfield,small_airport,IT,IT-34,Campo di Pietra (TV),45.6992,12.5431
LIEA,Alghero-Fertilia Airport,medium_airport,IT,IT-88,Alghero,40.632099,8.29077
LIED,Decimomannu Air Base,medium_airport,IT,IT-88,Decimomannu,39.354198,8.97248
LIEE,Cagliari Elmas Airport,large_airport,IT,IT-88,Cagliari,39.251499,9.05428
LIEO,Olbia Costa Smeralda Airport,large_airport,IT,IT-88,Olbia (SS),40.898953,9.518457
LIER,Oristano-Fenosu Airport,small_airport,IT,IT-88,Oristano,39.895308,8.642661
LIET,Tortolì Airport,medium_airport,IT,IT-88,Arbatax,39.9188,9.68298
LILI,Vercelli Airport,small_airport,IT,IT-21,Vercelli (VC),45.311111,8.4175
LILN,Varese-Venegono Airport,medium_airport,IT,IT-25,Venegono Superiore (VA),45.742199,8.888233
LILO,Caiolo Sondrio Airfield,small_airport,IT,IT-25,Caiolo (SO),46.154448,9.79507
LILV,Valbrembo Airfield,small_airport,IT,IT-25,Valbrembo (BG),45.719864,9.593954
LIMA,Torino-Aeritalia Airport,medium_airport,IT,IT-21,Torino (TO),45.084444,7.603056
LIMB,Milano-Bresso Airfield,small_airport,IT,IT-25,Bresso (MI),45.541389,9.202222
LIMC,Milan Malpensa International Airport,large_airport,IT,IT-25,Ferno (VA),45.6306,8.72811
LIME,Il Caravaggio International Airport,large_airport,IT,IT-25,Orio al Serio (BG),45.669362,9.708851
LIMF,Turin Airport,large_airport,IT,IT-21,Caselle Torinese (TO),45.200802,7.64963
LIMG,Riviera Villanova d'Albenga International Airport,medium_airport,IT,IT-42,Villanova d'Albenga (SV),44.050598,8.12743
LIMJ,Genoa Cristoforo Colombo Airport,large_airport,IT,IT-42,Genova (GE),44.412039,8.840732
LIML,Milano Linate Airport,large_airport,IT,IT-25,Segrate (MI),45.445099,9.27674
LIMN,Cameri Air Base [MIL],medium_airport,IT,IT-21,Cameri (NO),45.529598,8.66922
LIMP,Parma Airport,medium_airport,IT,IT-45,Parma (PR),44.826351,10.29705
LIMS,Piacenza San Damiano Air Base,medium_airport,IT,IT-45,San Damiano (PC),44.91442,9.722318
LIMW,Aosta Corrado Gex Airport,medium_airport,IT,IT-23,Saint-Christophe (AO),45.738552,7.3683
LIMZ,Cuneo International Airport,medium_airport,IT,IT-21,Levaldigi (CN),44.547458,7.623045
LINF,Fermano Airfield,small_airport,IT,IT-57,Fermo (FM),43.226774,13.743299
LINL,Lecce-San Cataldo Lepore Airfield,small_airport,IT,IT-75,Lecce (LE),40.358928,18.297958
LIPA,Aviano Air Base,medium_airport,IT,IT-36,Aviano (PN),46.031898,12.596503
LIPB,Bolzano Airport,medium_airport,IT,IT-32,Bolzano (BZ),46.459245,11.326125
LIPC,Cervia Air Base,medium_airport,IT,IT-45,Cervia (RA),44.224201,12.3072
LIPD,Udine-Campoformido Airfield,small_airport,IT,IT-36,Campoformido (UD),46.0308,13.18225
LIPE,Bologna Guglielmo Marconi Airport,large_airport,IT,IT-45,Bologna,44.5354,11.2887
LIPF,Ferrara-San Luca Airfield,small_airport,IT,IT-45,Ferrara (FE),44.812328,11.613884
LIPG,Gorizia Duca d'Aosta Airfield,small_airport,IT,IT-36,Gorizia (GO),45.906898,13.5993
LIPH,Treviso Airport,large_airport,IT,IT-34,Treviso (TV),45.648399,12.1944
LIPI,Udine-Rivolto Air Base,medium_airport,IT,IT-36,Codroipo (UD),45.978699,13.0493
LIPK,Forlì-Luigi Ridolfi International Airport,medium_airport,IT,IT-45,Forlì (FC),44.194801,12.0701
LIPO,Brescia Gabriele d'Annunzio Airport,medium_airport,IT,IT-25,Montichiari (BS),45.428902,10.3306
LIPQ,Trieste Airport,large_airport,IT,IT-36,Ronchi dei Legionari/Trieste,45.827499,13.4722
LIPR,Federico Fellini International Airport,large_airport,IT,IT-45,Rimini (RN),44.020024,12.612198
LIPX,Verona Villafranca Valerio Catullo Airport,large_airport,IT,IT-34,Caselle (VR),45.394955,10.887303
LIPY,Marche Airport,medium_airport,IT,IT-57,Falconara Marittima (AN),43.616299,13.3623
LIPZ,Venice Marco Polo Airport,large_airport,IT,IT-34,Venezia (VE),45.505299,12.3519
LIQL,Lucca-Tassignano Airport,small_airport,IT,IT-52,Capannori (LU),43.825825,10.577928
LIQS,Siena-Ampugnano Airport,medium_airport,IT,IT-52,Ampugnano (SI),43.256302,11.255
LIRA,Ciampino–G. B. Pastine International Airport,large_airport,IT,IT-62,Rome,41.798769,12.595331
LIRF,Rome–Fiumicino Leonardo da Vinci International Airport,large_airport,IT,IT-62,Rome,41.804532,12.251998
LIRH,Frosinone Air Base,small_airport,IT,IT-62,Frosinone,41.648537,13.294573
LIRI,Salerno Costa d'Amalfi Airport,medium_airport,IT,IT-72,Salerno,40.620399,14.9113
LIRJ,Marina di Campo Airport,medium_airport,IT,IT-52,Campo nell'Elba (LI),42.760871,10.239811
LIRN,Naples International Airport,large_airport,IT,IT-72,Napoli,40.886002,14.2908
LIRP,Pisa International Airport,large_airport,IT,IT-52,Pisa (PI),43.683899,10.3927
LIRQ,"Florence Airport, Peretola",large_airport,IT,IT-52,Firenze (FI),43.808558,11.202822
LIRS,Grosseto Corrado Baccarini Air Base / Grosseto Airport,medium_airport,IT,IT-52,Grosseto (GR),42.759701,11.0719
LIRZ,Perugia San Francesco d'Assisi – Umbria International Airport,large_airport,IT,IT-55,Perugia (PG),43.095901,12.5132
LIVV,Moncucco Airfield,small_airport,IT,IT-21,Cascina Moncucco (TO),45.344613,7.919072
LJLJ,Ljubljana Jože Pučnik Airport,large_airport,SI,SI-012,Zgornji Brnik,46.223701,14.4576
LJMB,Maribor Edvard Rusjan Airport,medium_airport,SI,SI-160,Maribor,46.4799,15.6861
LJPZ,Portorož Airport,medium_airport,SI,SI-090,Sečovlje,45.47201,13.615951
LKBA,Břeclav Airfield,small_airport,CZ,CZ-JM,Břeclav,48.790439,16.892531
LKBE,Benešov Airfield,small_airport,CZ,CZ-ST,Benešov,49.740799,14.6447
LKBO,Bohuňovice Airfield,small_airport,CZ,CZ-OL,Bohuňovice,49.670601,17.295
LKBR,Broumov Airfield,small_airport,CZ,CZ-KR,Broumov,50.561901,16.3428
LKBU,Bubovice Airfield,small_airport,CZ,CZ-ST,Bubovice,49.9744,14.1781
LKCB,Cheb Airfield,small_airport,CZ,CZ-KA,Cheb,50.066101,12.4117
LKCE,Česká Lípa Airfield,small_airport,CZ,CZ-LI,Česká Lípa,50.7094,14.5667
LKCH,Chomutov Airfield,small_airport,CZ,CZ-US,Otvice,50.468899,13.4681
LKCM,Medlánky Airfield,small_airport,CZ,CZ-JM,Medlánky,49.236698,16.555
LKCR,Chrudim Airfield,small_airport,CZ,CZ-PA,Chrudim,49.936401,15.7806
LKCS,České Budějovice South Bohemian Airport,large_airport,CZ,CZ-JC,České Budějovice,48.948171,14.42832
LKCT,Chotěboř Airfield,small_airport,CZ,CZ-VY,Chotěboř,49.685799,15.6761
LKCV,Čáslav Air Base,medium_airport,CZ,CZ-ST,Chotusice,49.939701,15.3818
LKDK,Dvůr Králové nad Labem Airfield,small_airport,CZ,CZ-KR,Dvůr Králové nad Labem,50.4142,15.8369
LKER,Erpužice Airfield,small_airport,CZ,CZ-PL,Erpužice,49.802799,13.0381
LKFR,Frýdlant Airfield,small_airport,CZ,CZ-MO,Frýdlant,49.589401,18.3792
LKHB,Havlíčkův Brod Airfield,small_airport,CZ,CZ-VY,Havlíčkův Brod,49.597198,15.5492
LKHC,Hořice Airfield,small_airport,CZ,CZ-KR,Holovousy,50.3576,15.576983
LKHD,Hodkovice nad Mohelkou Airfield,small_airport,CZ,CZ-LI,Hodkovice nad Mohelkou,50.6572,15.0778
LKHK,Hradec Králové Airport,small_airport,CZ,CZ-KR,Hradec Králové,50.253201,15.8452
LKHN,Hranice Airfield,small_airport,CZ,CZ-OL,Hranice,49.5461,17.704399
LKHS,Hosín Airfield,small_airport,CZ,CZ-JC,Hluboká nad Vltavou,49.040001,14.495
LKHV,Hořovice Airfield,small_airport,CZ,CZ-ST,Hořovice,49.848099,13.8935
LKJA,Jaroměř Airfield,small_airport,CZ,CZ-KR,Jaroměř,50.331402,15.9539
LKJC,Jičín Airfield,small_airport,CZ,CZ-KR,Jičín,50.43,15.3331
LKJH,Jindřichův Hradec Airfield,small_airport,CZ,CZ-JC,Jindřichův Hradec,49.150682,14.972413
LKJI,Jihlava Airfield,small_airport,CZ,CZ-VY,Jihlava,49.419399,15.6353
LKKA,Křižanov Airfield,small_airport,CZ,CZ-VY,Křižanov,49.368301,16.1161
LKKB,Prague–Kbely Air Base,medium_airport,CZ,CZ-PR,Prague,50.121399,14.5436
LKKL,Kladno Airfield,small_airport,CZ,CZ-ST,Kladno,50.112801,14.0897
LKKM,Kroměříž Airfield,small_airport,CZ,CZ-ZL,Kroměříž,49.285599,17.4158
LKKO,Kolín Airfield,small_airport,CZ,CZ-ST,Kolín,50.0019,15.1733
LKKR,Krnov Airfield,small_airport,CZ,CZ-MO,Krnov,50.074407,17.695219
LKKT,Klatovy Josef Hubáč Airfield,small_airport,CZ,CZ-PL,Klatovy,49.418301,13.3219
LKKU,Kunovice Airport,medium_airport,CZ,CZ-ZL,Uherské Hradiště,49.0294,17.439699
LKKV,Karlovy Vary Airport,large_airport,CZ,CZ-KA,Karlovy Vary,50.202999,12.915
LKKY,Kyjov Airfield,small_airport,CZ,CZ-JM,Svatobořice,48.98,17.124701
LKLB,Liberec Airfield,small_airport,CZ,CZ-LI,Liberec,50.767053,15.023071
LKLN,Plzeň-Líně Airport,medium_airport,CZ,CZ-PL,Plzen,49.675201,13.2746
LKLT,Letňany Airfield,small_airport,CZ,CZ-PR,Letňany,50.131401,14.5256
LKMB,Mladá Boleslav Airfield,small_airport,CZ,CZ-ST,Mladá Boleslav,50.3983,14.8983
LKMH,Mnichovo Hradiště Airport,small_airport,CZ,CZ-ST,Mnichovo Hradiště,50.540199,15.0066
LKMI,Mikulovice Airfield,small_airport,CZ,CZ-OL,Mikulovice,50.301701,17.297501
LKMK,Moravská Třebová Airfield,small_airport,CZ,CZ-PA,Moravská Třebová,49.798302,16.687799
LKMO,Most Airfield,small_airport,CZ,CZ-US,Most,50.525002,13.6831
LKMT,Leoš Janáček Airport Ostrava,large_airport,CZ,CZ-MO,Mošnov,49.696301,18.111099
LKNA,Náměšť Air Base,medium_airport,CZ,CZ-VY,Sedlec,49.166272,16.123981
LKNM,Nové Město nad Metují Airfield,small_airport,CZ,CZ-KR,Nové Město nad Metují,50.364201,16.1136
LKOL,Olomouc Airport,small_airport,CZ,CZ-OL,Olomouc,49.587712,17.209275
LKZL,Zlín Otrokovice Airfield,small_airport,CZ,CZ-ZL,Otrokovice,49.198299,17.517799
LKPA,Polička Airfield,small_airport,CZ,CZ-PA,Polička,49.739399,16.2589
LKPC,Panensky Tynec Airfield,small_airport,CZ,CZ-US,Panensky Tynec,50.306099,13.9342
LKPD,Pardubice Airport,large_airport,CZ,CZ-PA,Pardubice,50.015049,15.73981
LKPI,Přibyslav Airfield,small_airport,CZ,CZ-VY,Přibyslav,49.580799,15.7628
LKPL,Letkov Airfield,small_airport,CZ,CZ-PL,Letkov,49.723099,13.4522
LKPM,Příbram Airfield,small_airport,CZ,CZ-ST,Drásov,49.7201,14.1006
LKPO,Přerov Air Base,medium_airport,CZ,CZ-OL,Přerov,49.4258,17.404699
LKPR,Václav Havel Airport Prague,large_airport,CZ,CZ-PR,Prague,50.100874,14.259911
LKPS,Plasy Rybnice Airfield,small_airport,CZ,CZ-PL,Plasy,49.9203,13.3769
LKRA,Rana Loumy Airfield,small_airport,CZ,CZ-US,Raná,50.4039,13.7519
LKRK,Rakovnik Airfield,small_airport,CZ,CZ-ST,Rakovnik,50.0942,13.6889
LKRO,Roudnice nad Labem Airfield,small_airport,CZ,CZ-US,Roudnice nad Labem,50.410186,14.22708
LKRY,Rokycany Airfield,small_airport,CZ,CZ-PL,Rokycany,49.751944,13.589722
LKSA,Staňkov Airfield,small_airport,CZ,CZ-PL,Staňkov,49.566515,13.04867
LKSB,Stichovice Pluml Airfield,small_airport,CZ,CZ-OL,Mostkovice,49.48739,17.05261
LKSK,Skuteč Airfield,small_airport,CZ,CZ-PA,Skuteč,49.827801,16.0058
LKSN,Slaný Airfield,small_airport,CZ,CZ-ST,Slaný,50.21639,14.087845
LKSO,Soběslav Airfield,small_airport,CZ,CZ-JC,Soběslav,49.2455,14.712993
LKSR,Prachatice Airfield,small_airport,CZ,CZ-JC,Prachatice,49.0825,14.0758
LKST,Strakonice Airfield,small_airport,CZ,CZ-JC,Strakonice,49.251701,13.8928
LKSU,Šumperk Airfield,small_airport,CZ,CZ-OL,Nový Malín,49.960602,17.017799
LKSZ,Sazená Airfield,small_airport,CZ,CZ-ST,Sazená,50.324699,14.2589
LKTA,Tábor Airfield,small_airport,CZ,CZ-JC,Tábor,49.391102,14.7083
LKTB,Brno-Tuřany Airport,medium_airport,CZ,CZ-JM,Brno,49.151276,16.693972
LKTC,Točná Airfield,small_airport,CZ,CZ-PR,Prague,49.985435,14.426465
LKTD,Tachov Airfield,small_airport,CZ,CZ-PL,Tachov,49.797223,12.707169
LKTO,Toužim Airfield,small_airport,CZ,CZ-KA,Toužim,50.086399,12.9528
LKUL,Usti Nad Labem Airfield,small_airport,CZ,CZ-US,Usti Nad Labem,50.699699,13.9697
LKUO,Ústí Nad Orlicí Airfield,small_airport,CZ,CZ-PA,Ústí nad Orlicí,49.9786,16.426399
LKVL,Vlašim Airfield,small_airport,CZ,CZ-ST,Vlašim,49.728901,14.8789
LKVM,Vysoké Mýto Airfield,small_airport,CZ,CZ-PA,Vysoké Mýto,49.928102,16.185029
LKVO,Vodochody Airport,medium_airport,CZ,CZ-ST,Vodochody,50.216599,14.3958
LKVP,Velké Poříčí Airfield,small_airport,CZ,CZ-KR,Velke Porici,50.4678,16.205601
LKVR,Vrchlabí Airfield,small_airport,CZ,CZ-KR,Lánov,50.624199,15.6464
